train_loss,valid_loss,train_acc,valid_acc
1.60826644310936,1.6083450933297476,0.2133,0.20684210526315788
0.9699105530882034,1.0689204821983973,0.6396,0.5763157894736842
0.47682315734819103,0.6759318639834722,0.8252,0.7589473684210526
0.3209259286760903,0.528388349711895,0.8853,0.8184210526315789
0.24713031502482227,0.43771330652137597,0.9142,0.8457894736842105
0.21678090733461106,0.4040264844894409,0.9264,0.8673684210526316
0.18201273736267234,0.3961664095520973,0.9332,0.8631578947368421
0.16310960317429263,0.378652287616084,0.9442,0.8763157894736842
0.12061889913861458,0.36978441023578246,0.9564,0.8878947368421053
0.10897755707962253,0.3451495719452699,0.9616,0.8905263157894737
0.0900351970572584,0.3749642205114166,0.968,0.8963157894736842
0.0814140969537758,0.36751416015128296,0.9722,0.8905263157894737
0.06681751130005946,0.3741144091511766,0.9774,0.8973684210526316
0.05102793153147764,0.3773597913483779,0.9827,0.8963157894736842
0.04661610816938642,0.39555741182217996,0.9861,0.8957894736842106
0.038633829130740545,0.4103695435759922,0.9868,0.8984210526315789
0.03185870887703462,0.4325622160298129,0.9901,0.891578947368421
0.0279909606874971,0.43412842832428095,0.992,0.8957894736842106
0.022359298395971876,0.421539244055748,0.9934,0.9005263157894737
0.01831538397625398,0.4440951551621159,0.9957,0.8973684210526316
