train_loss,valid_loss,train_acc,valid_acc
1.6068144551277161,1.6072531352523995,0.2,0.2
0.49410688546299936,0.6704283830623666,0.8279,0.7642105263157895
0.3025826008960605,0.4960788306741028,0.8908,0.8289473684210527
0.2375181529341731,0.4489276260881051,0.9177,0.8531578947368421
0.18743686652099714,0.3902397911659121,0.9337,0.8705263157894737
0.14179814818445594,0.3533340130380879,0.952,0.8910526315789473
0.11242952128897887,0.37201041144616276,0.9608,0.8847368421052632
0.09434685254483484,0.35069261040164845,0.9681,0.891578947368421
0.07680216002031084,0.3818353589175625,0.9714,0.8905263157894737
0.07364044659111824,0.37963557122774155,0.9735,0.8842105263157894
0.047315219604055894,0.386456610171738,0.9851,0.8936842105263157
0.04378032726463062,0.37239075137584515,0.9854,0.8957894736842106
0.02967518506753404,0.3857334289236822,0.9916,0.8968421052631579
0.027272310074404685,0.44290959044471545,0.9922,0.8905263157894737
0.021565451926516606,0.4256922029452741,0.9937,0.9010526315789473
0.018040514693649402,0.4710339912930212,0.9939,0.9010526315789473
0.009588208236479887,0.4854482466123613,0.9972,0.9005263157894737
0.008880098976711668,0.5159158483227264,0.9978,0.9005263157894737
