train_loss,valid_loss,train_acc,valid_acc
1.6097118260383605,1.6097019414941804,0.2,0.2
1.6095919283866882,1.6095870457777457,0.2,0.2
1.6095333153724671,1.6095628232515158,0.2,0.2
1.609446346473694,1.6094521995352096,0.2,0.2
1.609492273426056,1.6094892661110693,0.2,0.2
1.6094693570137024,1.609468457578611,0.2,0.2
1.6094559497833252,1.6094493685650224,0.2,0.2
1.6094762349128724,1.6094476395294446,0.2,0.2
1.609445772075653,1.6094467078938204,0.2,0.2
1.6094439133644105,1.6094440146654594,0.2,0.2
1.6095477389335633,1.6095725237822331,0.2,0.2
1.609443616771698,1.6094386978309696,0.2,0.2
1.6095023772239685,1.6095097706097514,0.2,0.2
1.6095020308494568,1.6095053493475713,0.2,0.2
1.6094783425331116,1.6094810587017476,0.2,0.2
1.6094911005973815,1.6094679546957256,0.2,0.2
1.609490052318573,1.609495241601928,0.2,0.2
1.6094714962005616,1.6094768608317656,0.2,0.2
1.6094783800125123,1.6094766689949678,0.2,0.2
1.6094735781669616,1.609471729322642,0.2,0.2
1.6094654591560364,1.609451219815166,0.2,0.2
1.609506063079834,1.609511152035048,0.2,0.2
