train_loss,valid_loss,train_acc,valid_acc
0.3178618187320986,0.4421981572965773,0.9111,0.878421052631579
0.14887842261857823,0.2690171380429207,0.9489,0.9257894736842105
0.12540299215982012,0.2591543426091084,0.9619,0.921578947368421
0.086161548589874,0.25674685199600056,0.9725,0.9315789473684211
0.07089576303010346,0.25163725080343896,0.9765,0.9389473684210526
0.07452422795883003,0.2297362195978454,0.9833,0.9410526315789474
0.05906209364880449,0.29698900953973667,0.9824,0.9294736842105263
0.044138157334168,0.22317975761047867,0.9882,0.9505263157894737
0.045349269730498985,0.23899031882899444,0.9873,0.9405263157894737
0.03309108397670221,0.22859962724829658,0.991,0.9447368421052632
0.03715813929216381,0.25249466753272526,0.9893,0.9447368421052632
0.024245757356063522,0.25627096578351194,0.9925,0.9505263157894737
0.027801488868066177,0.3812489712131803,0.9917,0.9368421052631579
0.016462050474538466,0.30378480087545795,0.9955,0.9442105263157895
0.03035639982622472,0.28329754401293933,0.9926,0.9336842105263158
0.016450521071416997,0.378859310203434,0.9951,0.9426315789473684
0.015437931890745915,0.37103576342523104,0.9957,0.9421052631578948
0.012241790473748855,0.31139512324582974,0.9969,0.9463157894736842
