accuracy,algorithm,prct_occluded
0.28421052631578947,svm,2.0
0.25,svm,2.5
0.24210526315789474,svm,3.0
0.22631578947368422,svm,3.5
0.22631578947368422,svm,4.0
0.21842105263157896,svm,4.5
0.21578947368421053,svm,5.0
0.2131578947368421,svm,6.0
0.21052631578947367,svm,7.0
0.21052631578947367,svm,8.0
0.21052631578947367,svm,9.0
0.2131578947368421,svm,10.0
0.2131578947368421,svm,12.0
0.2131578947368421,svm,14.0
0.2236842105263158,svm,16.0
0.2236842105263158,svm,18.0
0.2236842105263158,svm,20.0
0.22894736842105262,svm,22.0
0.22894736842105262,svm,24.0
0.23157894736842105,svm,26.0
0.23157894736842105,svm,28.0
0.23157894736842105,svm,30.0
0.8973684210526316,svm,0.0
0.7894736842105263,svm,0.2
0.6631578947368421,svm,0.4
0.5447368421052632,svm,0.6000000000000001
0.46842105263157896,svm,0.8
0.4236842105263158,svm,1.0
0.37894736842105264,svm,1.2000000000000002
0.3473684210526316,svm,1.4000000000000001
0.3236842105263158,svm,1.6
0.3,svm,1.8
0.2736842105263158,svm,2.0
0.24473684210526317,svm,2.5
0.2394736842105263,svm,3.0
0.2236842105263158,svm,3.5
0.20789473684210527,svm,4.0
0.21052631578947367,svm,4.5
0.20526315789473684,svm,5.0
0.21052631578947367,svm,6.0
0.21052631578947367,svm,7.0
0.20526315789473684,svm,8.0
0.20526315789473684,svm,9.0
0.20526315789473684,svm,10.0
0.21052631578947367,svm,12.0
0.21052631578947367,svm,14.0
0.21052631578947367,svm,16.0
0.21842105263157896,svm,18.0
0.2236842105263158,svm,20.0
0.23157894736842105,svm,22.0
0.23157894736842105,svm,24.0
0.23421052631578948,svm,26.0
0.23421052631578948,svm,28.0
0.23421052631578948,svm,30.0
