train_loss,valid_loss,train_acc,valid_acc
1.6096369091033935,1.6096393460986995,0.2,0.2
1.6096682661056518,1.6096759623840076,0.2,0.2
1.6095609704971314,1.6095799888883318,0.2,0.2
1.6094533254623413,1.6094491351552371,0.2,0.2
1.6095270603179932,1.6095219029097998,0.2,0.2
1.6094680236816405,1.609468258729502,0.2,0.2
1.609446572113037,1.6094464033591647,0.2,0.2
1.6094759981155395,1.609470783161516,0.2,0.2
1.6094427005767822,1.6094399199766272,0.2,0.2
1.6094402055740356,1.6094409107160168,0.2,0.2
1.609469474029541,1.6094725622850306,0.2,0.2
1.6094411514282227,1.6094400512070215,0.2,0.2
1.6094658491134644,1.609467906110427,0.2,0.2
1.6094610427856446,1.609457046043973,0.2,0.2
1.6094482551574707,1.6094483397588009,0.2,0.2
1.609457795715332,1.609453248376606,0.2,0.2
1.6094506195068359,1.6094517958264392,0.2,0.2
1.6094510898590089,1.6094513560543542,0.2,0.2
1.6094531381607056,1.6094533144926824,0.2,0.2
