train_loss,valid_loss,train_acc,valid_acc
1.6074878616333008,1.608104147158171,0.2751,0.27578947368421053
0.42428111783545464,0.5744974586975418,0.8591,0.8115789473684211
0.25077128395121545,0.411854662519365,0.9145,0.8721052631578947
0.17971729387105606,0.35389066721018597,0.938,0.8942105263157895
0.15320091160386073,0.3236009875184008,0.9454,0.9026315789473685
0.126171929525393,0.3082565784819848,0.9575,0.9121052631578948
0.1101236380593657,0.30507979568172516,0.9623,0.9136842105263158
0.09667288516239658,0.30035149556105256,0.967,0.9163157894736842
0.07943528912534721,0.3062951687739056,0.9732,0.9168421052631579
0.081251360757168,0.314248478628935,0.9714,0.92
0.06689463005113383,0.29641528569369113,0.977,0.9226315789473685
0.06286503697979051,0.3039426905231594,0.9782,0.9242105263157895
0.0545614727683795,0.3162489410757194,0.9819,0.9263157894736842
0.04207117148949053,0.30171062272617233,0.9864,0.9252631578947368
0.03688302217912302,0.323782591772637,0.9875,0.9247368421052632
0.03253726594276736,0.3338809513449144,0.9898,0.93
0.026409722791828415,0.3216964137090701,0.9919,0.9294736842105263
0.02689251075312939,0.33828019908327767,0.9929,0.93
0.02321395603776479,0.32251101272575194,0.9935,0.9247368421052632
0.0185986297136849,0.33686377114648725,0.9945,0.9284210526315789
0.018167842995288737,0.32942804524089675,0.9944,0.9294736842105263
