train_loss,valid_loss,train_acc,valid_acc
1.6094760175704956,1.609478675016836,0.2,0.2
1.6095498011589051,1.6095451121570683,0.2,0.2
1.6094665269851685,1.6094844576691378,0.2,0.2
1.6094416962623597,1.6094437687336898,0.2,0.2
1.609477068901062,1.60947440101319,0.2,0.2
1.609452393245697,1.6094515634184123,0.2,0.2
1.60944478225708,1.609441286876422,0.2,0.2
1.6094493348121643,1.6094335112251152,0.2,0.2
1.609440498161316,1.6094402680877877,0.2,0.2
1.6094397052764893,1.6094390284113522,0.2,0.2
1.6094758927345276,1.6094902453302335,0.2,0.2
1.6094425524711609,1.6094375523198552,0.2,0.2
1.6094627807617188,1.6094665642546004,0.2,0.2
1.609461961555481,1.609465478348131,0.2,0.2
1.609448083114624,1.6094497387148754,0.2,0.2
1.6094549592018128,1.6094431356221688,0.2,0.2
1.60945226354599,1.6094552654178202,0.2,0.2
1.6094471251487732,1.6094499420718986,0.2,0.2
