train_loss,valid_loss,train_acc,valid_acc
1.5827653646469115,1.587892056012354,0.2934,0.30105263157894735
0.17023108059205114,0.35420063391676126,0.9395,0.8931578947368422
0.10471686058235936,0.3104428442673437,0.9643,0.9189473684210526
0.051877904853517974,0.2910293376257372,0.9855,0.9205263157894736
0.05241282130039617,0.2710596500098497,0.9849,0.9278947368421052
0.025552075933544156,0.30702628304700014,0.9913,0.9321052631578948
0.01393374767281594,0.32593051164520315,0.9956,0.9394736842105263
0.018882887106428645,0.2504663641698702,0.9945,0.9436842105263158
0.009236348949753937,0.34876857344762063,0.9971,0.94
0.009535190054132841,0.3146139126509587,0.9977,0.9305263157894736
0.00713537197624712,0.38308078044931276,0.9978,0.9336842105263158
0.0027624590352501414,0.39394481996114045,0.9992,0.94
0.00973506443431153,0.38125127677914716,0.9966,0.9242105263157895
0.0013330981218252567,0.4095370543847894,0.9999,0.9447368421052632
0.0012157308534912175,0.4403346568233627,0.9998,0.9352631578947368
0.002620936813189753,0.4883258568096672,0.9993,0.9378947368421052
0.0022906433856029864,0.44717683049898554,0.9994,0.9405263157894737
0.0039928478357618875,0.40660012492571385,0.9989,0.9410526315789474
