train_loss,valid_loss,train_acc,valid_acc
0.3444523452758789,0.4557688234984374,0.8604,0.8268421052631579
0.1558542015772313,0.3035065050025572,0.9462,0.9031578947368422
0.12662055397164076,0.31612238347405147,0.9548,0.9068421052631579
0.09182676242757588,0.28448561841755043,0.9709,0.921578947368421
0.06748330022008159,0.2826834013529059,0.9785,0.9247368421052632
0.0541129504312994,0.27199812938592266,0.9843,0.9268421052631579
0.0364170573919313,0.2869418197294463,0.9893,0.9378947368421052
0.03459292811467312,0.25830103933249654,0.9905,0.9336842105263158
0.025525821623839876,0.28698903540755377,0.9924,0.9363157894736842
0.03822963303828728,0.28381002407255407,0.9861,0.9263157894736842
0.020371024529458374,0.2741273313083543,0.9944,0.9384210526315789
0.016317766104644398,0.2884800235602414,0.9964,0.9347368421052632
0.01232010033679544,0.30447592858570927,0.9972,0.9342105263157895
0.009394208457325293,0.29032779408791476,0.9979,0.9373684210526316
0.009625304402386245,0.2506459890214233,0.9982,0.9463157894736842
0.008456507199277258,0.2903280308939215,0.998,0.9426315789473684
0.009744167924840575,0.33300855182335165,0.9969,0.9368421052631579
0.0064624129702278875,0.2714955348556261,0.9986,0.9389473684210526
0.012363304708503711,0.280407603796593,0.9962,0.9331578947368421
0.003850486292626465,0.32443233233556873,0.9993,0.9394736842105263
0.003760708076539777,0.3121963191680618,0.9995,0.9378947368421052
0.002660387672666593,0.291332507205016,0.9992,0.9473684210526315
0.0019736393160123497,0.3180704664730628,0.9998,0.9468421052631579
0.0020663413454963917,0.33333928604754287,0.9993,0.9431578947368421
0.001195315675435367,0.3731026208194349,0.9999,0.9447368421052632
